116;167;138;220;land;false;plains;1
117;198;233;190;land;false;mountain;1
118;141;171;253;land;false;desert;1
119;160;181;235;land;false;desert;1
120;211;252;221;land;false;mountain;1
121;217;66;250;land;false;mountain;1
122;238;165;120;land;false;plains;1
123;89;195;237;land;false;mountain;1
124;73;200;253;land;false;desert;1
125;212;88;216;land;false;desert;1
126;230;119;237;land;false;plains;1
127;154;203;249;land;false;mountain;1
128;237;92;204;land;false;desert;1
129;216;235;158;land;false;plains;1
130;252;221;188;land;true;desert;1
131;149;141;230;land;false;mountain;1
132;209;139;245;land;false;desert;1
133;197;213;115;land;false;plains;1
134;86;209;208;land;false;desert;1
135;253;115;145;land;false;desert;1
136;169;126;248;land;false;desert;1
137;71;240;210;land;false;desert;1
138;182;121;243;land;false;desert;1
139;203;245;170;land;false;plains;1
140;222;172;196;land;false;desert;1
141;160;243;190;land;false;mountain;1
142;237;199;108;land;false;plains;1
143;250;69;228;land;false;desert;1
144;228;248;238;land;false;desert;1
145;223;176;170;land;false;plains;1
146;200;157;152;land;false;desert;1
147;221;241;196;land;false;desert;1
148;116;248;152;land;false;mountain;1
149;157;207;167;land;false;desert;1
150;244;46;220;land;false;desert;1
151;157;159;213;land;false;desert;1
152;253;112;211;land;false;desert;1
153;246;199;219;land;false;desert;1
154;186;201;121;land;false;desert;1
155;157;253;147;land;false;desert;1
156;178;239;94;land;false;desert;1
157;225;118;197;land;false;plains;1
158;205;206;134;land;false;desert;1
159;155;171;197;land;false;desert;1
160;182;113;234;land;false;hills;1
161;148;151;233;land;false;desert;1
162;208;191;253;land;false;mountain;1
163;246;130;248;land;false;desert;1
164;239;101;221;land;false;plains;1
165;218;164;141;land;false;plains;1
166;187;151;210;land;false;desert;1
167;232;243;192;land;false;desert;1
168;185;155;231;land;false;desert;1
169;105;222;204;land;false;mountain;1
170;210;254;163;land;false;desert;1
171;230;227;243;land;false;desert;1
172;220;208;184;land;false;mountain;1
173;245;136;171;land;true;desert;1
174;181;218;122;land;false;desert;1
175;218;160;145;land;false;mountain;1
176;156;199;162;land;false;desert;1
177;236;30;252;land;false;mountain;1
178;197;168;252;land;false;mountain;1
179;241;49;234;land;false;desert;1
180;175;244;146;land;false;plains;1
181;216;151;207;land;false;desert;1
182;229;188;134;land;false;desert;1
183;212;198;234;land;false;desert;1
184;253;242;250;land;false;mountain;1
185;245;151;117;land;false;desert;1
186;247;123;235;land;false;desert;1
187;245;33;248;land;false;plains;1
188;208;216;220;land;false;desert;1
189;195;202;246;land;false;desert;1
190;238;129;161;land;false;mountain;1
191;149;151;211;land;false;plains;1
192;125;231;214;land;false;desert;1
193;197;172;150;land;false;hills;1
194;224;215;220;land;false;plains;1
195;225;180;165;land;false;mountain;1
196;208;208;151;land;false;desert;1
197;220;69;248;land;false;desert;1
198;156;225;142;land;false;desert;1
199;253;234;167;land;false;plains;1
200;238;100;216;land;false;desert;1
201;116;204;201;land;false;desert;1
202;139;251;150;land;false;desert;1
203;195;89;237;land;false;desert;1
204;218;226;94;land;false;plains;1
205;175;161;172;land;false;plains;1
206;164;210;230;land;false;desert;1
207;189;193;122;land;false;desert;1
208;48;250;231;land;false;desert;1
209;231;139;176;land;false;plains;1
210;166;224;140;land;false;desert;1
211;196;179;247;land;false;desert;1
212;251;188;159;land;false;desert;1
213;164;174;175;land;false;desert;1
214;139;208;182;land;false;desert;1
215;178;190;168;land;false;plains;1
216;65;248;253;land;false;plains;1
217;110;205;229;land;false;plains;1
218;226;237;231;land;false;plains;1
219;96;211;203;land;false;desert;1
220;215;80;219;land;false;mountain;1
221;131;240;251;land;false;desert;1
222;194;199;150;land;false;plains;1
223;208;239;157;land;false;desert;1
224;241;214;110;land;false;desert;1
225;103;222;229;land;false;desert;1
226;246;191;121;land;false;desert;1
227;231;76;238;land;false;mountain;1
228;115;251;137;land;false;mountain;1
229;244;32;230;land;false;desert;1
230;239;162;143;land;false;desert;1
231;237;177;184;land;false;desert;1
232;135;234;231;land;false;mountain;1
233;85;218;238;land;false;desert;1
234;60;243;220;land;false;plains;1
235;227;157;221;land;false;desert;1
236;133;203;235;land;false;plains;1
237;218;111;197;land;false;mountain;1
238;250;104;153;land;false;plains;1
239;161;236;222;land;false;plains;1
240;229;212;235;land;false;plains;1
241;250;244;92;land;false;desert;1
242;209;162;242;land;false;desert;1
243;236;85;192;land;false;mountain;1
244;122;206;230;land;false;desert;1
245;250;103;235;land;true;mountain;1
246;221;189;157;land;false;plains;1
247;253;206;156;land;false;mountain;1
248;212;164;187;land;false;desert;1
249;184;218;114;land;false;plains;1
250;203;242;224;land;false;desert;1
251;236;229;188;land;false;mountain;1
252;136;211;202;land;false;desert;1
253;94;193;228;land;false;mountain;1
254;129;136;246;land;false;mountain;1
255;248;138;215;land;false;plains;1
256;224;68;233;land;true;desert;1
257;174;192;247;land;false;desert;1
258;231;215;97;land;false;desert;1
259;166;241;129;land;false;mountain;1
260;246;246;129;land;false;mountain;1
261;210;192;114;land;false;mountain;1
262;179;210;208;land;false;mountain;1
263;163;206;171;land;false;desert;1
264;160;248;133;land;false;desert;1
265;119;232;176;land;false;mountain;1
266;200;71;251;land;false;desert;1
267;173;207;218;land;false;desert;1
268;245;250;209;land;false;mountain;1
269;149;131;241;land;false;plains;1
270;128;226;176;land;false;desert;1
271;244;162;215;land;false;mountain;1
272;176;209;148;land;true;hills;1
273;198;179;232;land;false;desert;1
274;209;200;122;land;false;mountain;1
275;161;167;220;land;false;desert;1
276;123;250;229;land;false;desert;1
277;249;249;171;land;false;mountain;1
278;215;246;115;land;false;hills;1
279;114;244;179;land;false;desert;1
280;232;124;245;land;false;desert;1
281;179;135;213;land;false;mountain;1
282;230;75;224;land;false;mountain;1
283;205;171;243;land;false;desert;1
284;229;105;225;land;false;plains;1
285;202;243;111;land;false;desert;1
286;217;193;163;land;false;desert;1
287;64;254;243;land;false;plains;1
288;166;173;188;land;false;desert;1
289;44;245;243;land;false;desert;1
290;166;175;189;land;false;desert;1
291;225;106;173;land;false;desert;1
292;220;151;249;land;false;mountain;1
293;229;110;214;land;false;hills;1
294;217;182;152;land;false;desert;1
295;69;237;196;land;false;desert;1
296;235;123;220;land;false;desert;1
297;190;161;248;land;false;desert;1
298;202;214;129;land;false;plains;1
299;208;251;188;land;false;desert;1
300;209;83;222;land;false;mountain;1
301;94;244;168;land;false;desert;1
302;140;211;246;land;false;mountain;1
303;226;93;224;land;true;urban;1
304;130;216;212;land;true;mountain;1
305;235;230;107;land;false;desert;1
306;230;242;33;land;false;plains;1
307;119;177;228;land;false;desert;1
308;245;237;125;land;false;desert;1
309;245;230;129;land;false;plains;1
310;126;252;134;land;false;mountain;1
311;246;178;153;land;false;hills;1
312;104;240;240;land;false;desert;1
313;224;208;163;land;false;desert;1
314;165;241;253;land;false;plains;1
315;188;181;187;land;false;desert;1
316;191;230;117;land;false;plains;1
317;143;183;187;land;false;desert;1
318;254;60;192;land;false;desert;1
319;107;229;249;land;false;plains;1
320;191;221;223;land;false;plains;1
321;219;183;212;land;false;mountain;1
322;195;236;98;land;false;mountain;1
323;251;118;227;land;false;desert;1
324;58;247;198;land;false;desert;1
325;252;204;221;land;false;plains;1
326;118;211;177;land;false;plains;1
327;135;193;217;land;true;desert;1
328;107;176;247;land;false;mountain;1
329;112;230;178;land;false;desert;1
330;243;139;238;land;false;desert;1
331;252;53;228;land;false;plains;1
332;240;154;157;land;false;desert;1
333;141;246;169;land;false;desert;1
334;169;229;145;land;false;mountain;1
335;248;251;73;land;false;plains;1
336;169;202;237;land;false;hills;1
337;137;228;222;land;false;desert;1
338;245;189;176;land;false;mountain;1
339;202;226;79;land;false;mountain;1
340;252;171;124;land;false;desert;1
341;189;96;235;land;false;desert;1
342;217;105;238;land;false;desert;1
343;46;235;224;land;false;hills;1
344;207;201;182;land;false;mountain;1
345;85;245;192;land;false;desert;1
346;152;133;254;land;false;desert;1
347;216;225;84;land;false;desert;1
348;147;196;231;land;false;desert;1
349;239;233;164;land;false;desert;1
350;245;169;180;land;true;desert;1
351;204;117;237;land;false;desert;1
352;158;233;159;land;false;plains;1
353;161;145;204;land;false;desert;1
354;193;196;197;land;false;desert;1
355;194;160;243;land;false;mountain;1
356;224;233;105;land;false;desert;1
357;199;237;159;land;false;desert;1
358;242;87;223;land;false;mountain;1
359;243;134;165;land;false;desert;1
360;227;196;141;land;false;mountain;1
361;153;167;192;land;false;desert;1
362;216;156;142;land;false;desert;1
363;224;188;214;land;false;mountain;1
364;112;240;246;land;false;desert;1
365;243;179;138;land;false;desert;1
366;41;239;243;land;false;hills;1
367;136;176;211;land;false;desert;1
368;194;235;209;land;false;desert;1
369;106;170;254;land;true;desert;1
370;215;148;187;land;false;desert;1
371;204;222;199;land;false;desert;1
372;196;234;162;land;false;desert;1
373;237;220;177;land;false;desert;1
374;174;183;216;land;false;desert;1
375;227;206;241;land;false;desert;1
376;172;175;246;land;false;desert;1
377;58;226;254;land;false;desert;1
378;238;245;181;land;false;desert;1
379;188;217;106;land;false;desert;1
380;242;243;242;land;false;desert;1
381;251;254;46;land;false;plains;1
382;205;203;249;land;false;mountain;1
383;86;245;238;land;false;desert;1
384;244;149;186;land;false;desert;1
385;53;241;253;land;false;desert;1
386;210;223;226;land;false;plains;1
387;128;246;159;land;false;desert;1
388;128;202;232;land;false;desert;1
389;199;249;160;land;false;plains;1
390;132;187;206;land;false;hills;1
391;236;183;178;land;false;desert;1
392;212;124;188;land;true;desert;1
393;253;164;134;land;false;desert;1
394;71;217;216;land;false;desert;1
395;49;241;232;land;false;desert;1
396;198;127;239;land;false;desert;1
397;131;192;223;land;true;desert;1
398;222;191;167;land;false;desert;1
399;85;241;213;land;false;plains;1
400;251;202;226;land;false;hills;1
401;244;185;250;land;false;desert;1
402;211;179;163;land;false;desert;1
403;150;177;210;land;false;mountain;1
404;236;172;217;land;false;desert;1
405;220;205;102;land;false;mountain;1
406;161;140;221;land;false;desert;1
407;233;220;173;land;false;desert;1
408;183;208;237;land;false;mountain;1
409;207;234;163;land;false;desert;1
410;226;226;91;land;false;desert;1
411;173;215;117;land;false;desert;1
412;213;220;237;land;false;mountain;1
413;171;172;192;land;false;desert;1
414;8;243;252;land;false;plains;1
415;175;211;202;land;false;mountain;1
416;190;165;208;land;false;desert;1
417;224;220;112;land;false;plains;1
418;45;249;214;land;false;mountain;1
419;164;156;181;land;false;mountain;1
420;122;178;210;land;false;desert;1
421;163;167;237;land;false;mountain;1
422;103;174;238;land;false;plains;1
423;159;254;199;land;true;desert;1
424;114;210;202;land;false;desert;1
425;229;177;128;land;false;desert;1
426;174;241;231;land;false;desert;1
427;241;83;241;land;false;desert;1
428;185;231;189;land;false;desert;1
429;224;203;81;land;false;mountain;1
430;243;254;246;land;false;mountain;1
431;145;244;199;land;false;desert;1
432;235;230;173;land;false;desert;1
433;159;240;205;land;false;desert;1
434;201;166;196;land;false;desert;1
435;203;206;227;land;false;desert;1
436;194;225;212;land;false;mountain;1
437;203;206;211;land;false;desert;1
438;243;100;214;land;false;plains;1
439;62;216;252;land;false;desert;1
440;182;183;202;land;false;plains;1
441;229;254;219;land;false;desert;1
442;251;128;122;land;false;desert;1
443;138;157;243;land;false;mountain;1
444;221;195;144;land;false;desert;1
445;211;250;234;land;false;plains;1
446;203;135;236;land;false;desert;1
447;148;188;167;land;false;desert;1
448;244;59;248;land;false;desert;1
449;227;187;217;land;false;desert;1
450;147;177;183;land;false;hills;1
451;176;206;138;land;false;desert;1
452;132;213;202;land;false;mountain;1
453;201;214;249;land;false;desert;1
454;164;194;222;land;false;plains;1
455;250;224;210;land;false;mountain;1
456;141;244;117;land;false;desert;1
457;186;232;215;land;false;desert;1
458;236;153;180;land;false;desert;1
459;232;127;147;land;false;desert;1
460;99;249;242;land;true;mountain;1
461;226;219;124;land;false;desert;1
462;242;102;184;land;false;desert;1
463;67;249;245;land;false;desert;1
464;248;246;86;land;false;hills;1
465;221;248;135;land;false;hills;1
466;169;122;227;land;false;desert;1
467;241;243;69;land;false;mountain;1
468;231;156;125;land;false;plains;1
469;147;139;222;land;false;mountain;1
470;251;58;233;land;false;plains;1
471;156;175;235;land;false;mountain;1
472;107;217;224;land;false;plains;1
473;238;244;152;land;false;mountain;1
474;220;242;115;land;false;mountain;1
475;187;226;144;land;false;mountain;1
476;117;208;179;land;false;hills;1
477;167;214;231;land;false;desert;1
478;252;192;225;land;false;mountain;1
479;233;218;253;land;false;mountain;1
480;236;95;175;land;false;desert;1
481;234;185;164;land;false;desert;1
482;238;242;24;land;false;desert;1
483;254;79;181;land;false;desert;1
484;195;244;175;land;false;desert;1
485;217;214;192;land;false;plains;1
486;170;248;218;land;false;desert;1
487;203;217;189;land;false;plains;1
488;213;162;135;land;false;hills;1
489;168;254;223;land;false;desert;1
490;238;227;165;land;false;desert;1
491;244;229;129;land;false;plains;1
492;208;205;243;land;true;hills;1
493;113;158;241;land;false;desert;1
494;214;195;235;land;false;mountain;1
495;136;228;251;land;false;mountain;1
496;133;217;188;land;false;desert;1
497;138;204;175;land;false;desert;1
498;197;174;147;land;false;desert;1
499;201;118;212;land;false;mountain;1
500;238;231;148;land;false;mountain;1
501;213;136;192;land;false;desert;1
502;200;143;168;land;false;mountain;1
503;187;161;212;land;false;mountain;1
504;179;242;206;land;false;desert;1
505;154;248;164;land;false;desert;1
506;143;251;157;land;true;desert;1
507;40;254;210;land;false;mountain;1
508;209;231;209;land;false;hills;1
509;126;204;214;land;false;hills;1
510;157;251;182;land;false;desert;1
511;119;227;197;land;false;desert;1
512;160;196;206;land;false;plains;1
513;220;177;135;land;false;hills;1
514;85;224;203;land;false;hills;1
515;125;234;211;land;false;mountain;1
516;155;230;208;land;false;desert;1
517;233;240;115;land;false;plains;1
518;253;160;210;land;false;desert;1
519;189;247;143;land;false;plains;1
520;252;162;147;land;false;plains;1
521;201;197;163;land;false;desert;1
522;217;65;224;land;false;desert;1
523;189;184;154;land;false;desert;1
524;243;200;199;land;false;desert;1
525;246;93;174;land;false;plains;1
526;211;249;162;land;false;plains;1
527;196;241;144;land;false;desert;1
528;240;219;99;land;true;hills;1
529;208;101;199;land;false;desert;1
530;218;120;215;land;false;mountain;1
531;120;234;231;land;false;desert;1
532;208;220;87;land;false;mountain;1
533;252;182;228;land;false;desert;1
534;249;168;137;land;false;mountain;1
535;129;222;157;land;false;desert;1
536;209;216;212;land;false;desert;1
537;101;241;237;land;true;hills;1
538;244;23;253;land;false;mountain;1
539;223;146;246;land;false;mountain;1
540;199;146;168;land;false;mountain;1
541;158;179;164;land;false;desert;1
542;167;120;221;land;false;desert;1
543;143;253;130;land;false;mountain;1
544;132;215;248;land;true;hills;1
545;83;219;230;land;false;desert;1
546;226;72;239;land;false;desert;1
547;234;195;204;land;false;desert;1
548;103;181;225;land;false;mountain;1
549;246;190;135;land;false;desert;1
550;173;191;212;land;false;mountain;1
551;248;245;228;land;false;desert;1
552;225;160;198;land;false;plains;1
553;248;132;145;land;false;mountain;1
554;230;218;210;land;false;desert;1
555;253;232;181;land;false;mountain;1
556;202;157;146;land;false;plains;1
557;241;161;116;land;false;mountain;1
558;203;197;129;land;false;desert;1
559;175;250;103;land;false;mountain;1
560;223;113;244;land;false;mountain;1
561;207;252;60;land;false;desert;1
562;215;160;205;land;false;desert;1
563;203;174;128;land;false;plains;1
564;130;210;195;land;false;plains;1
565;200;139;241;land;false;plains;1
566;243;211;49;land;true;plains;1
567;137;114;251;land;false;plains;1
568;169;230;161;land;false;mountain;1
569;154;243;195;land;false;mountain;1
570;113;217;215;land;false;desert;1
571;105;228;201;land;true;desert;1
572;178;188;222;land;false;desert;1
573;180;236;142;land;false;desert;1
574;219;240;172;land;false;desert;1
575;189;221;116;land;false;desert;1
576;152;138;241;land;false;plains;1
577;227;243;148;land;false;mountain;1
578;162;242;188;land;false;mountain;1
579;151;226;222;land;false;desert;1
580;154;226;201;land;false;plains;1
581;177;228;211;land;false;plains;1
582;110;211;224;land;false;mountain;1
583;198;197;188;land;false;desert;1
584;192;130;216;land;false;plains;1
585;223;250;44;land;false;desert;1
586;133;118;254;land;false;mountain;1
587;212;145;198;land;false;desert;1
588;201;131;188;land;false;plains;1
589;142;183;233;land;false;desert;1
590;234;148;126;land;false;desert;1
591;227;198;160;land;false;mountain;1
592;83;252;198;land;false;mountain;1
593;208;88;240;land;false;desert;1
594;252;118;253;land;false;mountain;1
595;230;116;222;land;false;desert;1
596;137;229;201;land;false;desert;1
597;179;182;227;land;false;desert;1
598;243;159;163;land;false;desert;1
599;174;205;241;land;false;plains;1
600;217;65;231;land;false;plains;1
601;161;199;155;land;false;plains;1
602;190;230;229;land;false;desert;1
603;134;195;201;land;false;mountain;1
604;106;215;239;land;false;plains;1
605;248;47;212;land;false;desert;1
606;145;247;192;land;false;mountain;1
607;248;154;196;land;false;mountain;1
608;129;157;246;land;false;mountain;1
609;205;210;193;land;false;desert;1
610;212;216;233;land;false;plains;1
611;237;233;110;land;false;desert;1
612;233;211;213;land;false;plains;1
613;194;196;155;land;false;desert;1
614;121;176;248;land;false;mountain;1
615;48;248;248;land;false;desert;1
616;174;215;231;land;false;mountain;1
617;208;174;188;land;false;mountain;1
618;227;151;213;land;false;desert;1
619;199;230;117;land;false;plains;1
620;210;222;95;land;false;desert;1
621;186;213;142;land;false;mountain;1
622;245;198;124;land;false;plains;1
623;192;124;211;land;false;plains;1
624;139;183;244;land;false;desert;1
625;215;228;68;land;false;hills;1
626;82;218;236;land;false;hills;1
627;127;197;243;land;false;mountain;1
628;198;189;218;land;false;desert;1
629;185;138;206;land;false;desert;1
630;211;248;54;land;false;desert;1
631;118;227;251;land;false;hills;1
632;157;181;212;land;false;mountain;1
633;176;216;169;land;false;desert;1
634;127;247;193;land;false;mountain;1
635;154;130;254;land;false;desert;1
636;130;222;202;land;false;desert;1
637;220;160;211;land;false;mountain;1
638;153;127;243;land;false;desert;1
639;199;230;156;land;false;desert;1
640;235;171;179;land;false;plains;1
641;225;213;124;land;false;mountain;1
642;232;217;135;land;false;mountain;1
643;203;169;214;land;false;plains;1
644;103;189;225;land;false;mountain;1
645;216;185;103;land;false;desert;1
646;90;254;182;land;false;plains;1
647;224;135;237;land;false;desert;1
648;182;244;106;land;false;desert;1
649;242;253;67;land;false;desert;1
650;143;235;241;land;false;desert;1
651;210;187;197;land;false;desert;1
652;157;250;199;land;false;plains;1
653;240;205;180;land;false;desert;1
654;197;245;146;land;false;plains;1
655;194;176;214;land;false;mountain;1
656;241;144;116;land;false;desert;1
657;237;152;175;land;false;desert;1
658;185;201;242;land;false;desert;1
659;228;83;218;land;false;plains;1
660;243;223;199;land;false;mountain;1
661;107;197;201;land;false;plains;1
662;252;204;58;land;false;plains;1
663;214;193;103;land;false;mountain;1
664;236;94;254;land;true;desert;1
665;62;254;198;land;false;mountain;1
666;212;226;99;land;false;mountain;1
667;238;91;176;land;false;mountain;1
668;198;184;155;land;false;desert;1
669;146;212;164;land;false;plains;1
670;132;244;129;land;false;mountain;1
671;231;163;151;land;false;desert;1
672;166;157;193;land;true;desert;1
673;252;247;238;land;false;mountain;1
674;228;69;248;land;false;desert;1
675;229;179;176;land;false;desert;1
676;96;231;196;land;false;desert;1
677;104;167;254;land;false;desert;1
678;250;209;99;land;false;mountain;1
679;224;246;225;land;false;desert;1
680;243;127;205;land;false;desert;1
681;252;67;199;land;false;mountain;1
682;190;241;197;land;false;mountain;1
683;236;144;198;land;false;mountain;1
684;127;236;214;land;false;desert;1
685;223;73;229;land;false;plains;1
686;239;171;181;land;false;mountain;1
687;218;215;221;land;false;desert;1
688;160;105;236;land;false;plains;1
689;53;244;213;land;false;plains;1
690;241;244;87;land;false;hills;1
691;232;211;194;land;false;desert;1
692;161;201;244;land;false;desert;1
693;199;251;155;land;false;desert;1
694;194;162;197;land;true;desert;1
695;122;187;250;land;false;mountain;1
696;199;147;170;land;false;desert;1
697;234;228;248;land;false;mountain;1
698;210;171;134;land;false;mountain;1
699;190;208;166;land;false;desert;1
700;159;199;158;land;false;plains;1
701;198;212;131;land;false;desert;1
702;179;247;133;land;false;desert;1
703;232;251;184;land;false;desert;1
704;104;233;246;land;false;desert;1
705;71;197;253;land;false;plains;1
706;234;195;200;land;false;desert;1
707;220;135;156;land;false;mountain;1
708;235;158;239;land;false;desert;1
709;175;162;190;land;false;plains;1
710;160;204;241;land;false;hills;1
711;156;253;249;land;false;desert;1
712;247;215;183;land;false;desert;1
713;189;197;151;land;false;plains;1
714;182;243;108;land;false;mountain;1
715;154;246;172;land;false;desert;1
716;243;81;217;land;false;desert;1
717;108;246;221;land;false;desert;1
718;207;136;169;land;false;desert;1
719;212;130;241;land;false;plains;1
720;238;107;197;land;false;plains;1
721;248;228;105;land;false;desert;1
722;228;254;38;land;false;mountain;1
723;126;179;208;land;false;desert;1
724;194;242;218;land;false;desert;1
725;249;197;69;land;false;mountain;1
726;234;212;236;land;false;desert;1
727;241;187;244;land;false;desert;1
728;187;235;142;land;false;mountain;1
729;254;247;110;land;false;desert;1
730;226;122;170;land;false;desert;1
731;245;237;74;land;false;plains;1
732;142;241;174;land;false;mountain;1
733;157;207;234;land;false;mountain;1
734;121;205;248;land;false;mountain;1
735;252;21;249;land;false;mountain;1
736;165;150;190;land;false;desert;1
737;227;219;96;land;false;desert;1
738;171;134;210;land;false;desert;1
739;230;123;232;land;false;mountain;1
740;225;182;218;land;false;desert;1
741;237;132;176;land;false;desert;1
742;221;240;88;land;false;desert;1
743;194;133;248;land;false;desert;1
744;156;236;143;land;false;desert;1
745;254;81;188;land;false;mountain;1
746;245;139;212;land;false;desert;1
747;163;232;128;land;false;desert;1
748;171;209;131;land;false;plains;1
749;226;155;162;land;false;mountain;1
750;160;241;253;land;false;plains;1
751;93;251;200;land;false;desert;1
752;160;118;251;land;false;desert;1
753;106;202;247;land;false;mountain;1
754;84;241;234;land;false;desert;1
755;194;248;97;land;false;desert;1
756;242;248;224;land;true;desert;1
757;185;254;170;land;false;desert;1
758;236;217;110;land;false;plains;1
759;183;201;195;land;false;mountain;1
760;250;180;217;land;false;mountain;1
761;59;253;223;land;false;mountain;1
762;251;170;229;land;false;desert;1
763;220;48;253;land;false;desert;1
764;126;184;234;land;false;mountain;1
765;234;195;116;land;true;desert;1
766;96;253;178;land;false;mountain;1
767;239;236;115;land;false;mountain;1
768;207;221;245;land;false;mountain;1
769;220;84;239;land;false;desert;1
770;208;109;193;land;false;plains;1
771;252;170;197;land;true;forest;1
772;235;79;238;land;false;desert;1
773;224;133;219;land;false;desert;1
774;250;124;191;land;false;desert;1
775;197;238;145;land;false;desert;1
776;223;245;233;land;true;desert;1
777;160;176;199;land;false;hills;1
778;163;173;173;land;false;plains;1
779;252;226;167;land;false;desert;1
780;254;254;185;land;false;mountain;1
781;227;243;65;land;false;desert;1
782;236;219;220;land;false;desert;1
783;203;92;247;land;false;plains;1
784;104;237;211;land;false;desert;1
785;226;208;120;land;false;desert;1
786;102;194;222;land;false;desert;1
787;77;241;235;land;false;plains;1
788;159;175;179;land;false;mountain;1
789;203;102;208;land;false;desert;1
790;189;215;142;land;false;hills;1
791;157;216;190;land;false;desert;1
792;239;74;229;land;false;desert;1
793;246;249;118;land;false;mountain;1
794;222;243;43;land;false;desert;1
795;204;154;215;land;false;desert;1
796;227;109;213;land;false;mountain;1
797;228;246;91;land;false;mountain;1
798;149;254;132;land;false;mountain;1
799;143;245;135;land;false;desert;1
800;239;223;134;land;false;desert;1
801;192;221;118;land;false;desert;1
802;120;242;221;land;false;mountain;1
803;190;194;153;land;false;desert;1
804;206;83;242;land;false;desert;1
805;205;143;154;land;false;hills;1
806;182;235;160;land;true;desert;1
807;153;203;204;land;false;desert;1
808;120;237;162;land;false;mountain;1
809;163;205;149;land;false;desert;1
810;186;113;224;land;false;desert;1
